reference image,compress image,ref img shape,ref image size,cps stream size,compress ratio,psnr,ssim
0069.png,0069_quality_10.webp,"(1512, 2016, 3)",8930,29,307.931034483,33.419603091,0.905209
0070.png,0070_quality_100.webp,"(1512, 2016, 3)",8930,1143,7.81277340332,45.7038929315,0.995376
0070.png,0070_quality_90.webp,"(1512, 2016, 3)",8930,480,18.6041666667,40.9975455147,0.987118
0070.png,0070_quality_80.webp,"(1512, 2016, 3)",8930,253,35.2964426877,37.7242134804,0.974918
0070.png,0070_quality_70.webp,"(1512, 2016, 3)",8930,179,49.8882681564,36.1452047972,0.965865
0070.png,0070_quality_60.webp,"(1512, 2016, 3)",8930,152,58.75,35.4566802958,0.960268
0070.png,0070_quality_50.webp,"(1512, 2016, 3)",8930,131,68.1679389313,34.6903860232,0.954365
0070.png,0070_quality_40.webp,"(1512, 2016, 3)",8930,108,82.6851851852,33.8976788012,0.945965
0070.png,0070_quality_30.webp,"(1512, 2016, 3)",8930,87,102.643678161,33.0308090152,0.934912
0070.png,0070_quality_20.webp,"(1512, 2016, 3)",8930,66,135.303030303,31.9938804681,0.918919
0070.png,0070_quality_10.webp,"(1512, 2016, 3)",8930,47,190.0,30.8791515959,0.898776
0072.png,0072_quality_100.webp,"(2016, 1512, 3)",8930,1089,8.20018365473,46.1502583999,0.990495
0072.png,0072_quality_90.webp,"(2016, 1512, 3)",8930,471,18.9596602972,41.3079835779,0.975297
0072.png,0072_quality_80.webp,"(2016, 1512, 3)",8930,250,35.72,37.9582917212,0.954698
0072.png,0072_quality_70.webp,"(2016, 1512, 3)",8930,175,51.0285714286,36.2378046292,0.939062
0072.png,0072_quality_60.webp,"(2016, 1512, 3)",8930,151,59.1390728477,35.634202392,0.931437
0072.png,0072_quality_50.webp,"(2016, 1512, 3)",8930,127,70.3149606299,34.8361155562,0.917907
0072.png,0072_quality_40.webp,"(2016, 1512, 3)",8930,103,86.6990291262,33.9529388802,0.903769
0072.png,0072_quality_30.webp,"(2016, 1512, 3)",8930,82,108.902439024,33.0888421406,0.889302
0072.png,0072_quality_20.webp,"(2016, 1512, 3)",8930,62,144.032258065,32.0685356403,0.858381
0072.png,0072_quality_10.webp,"(2016, 1512, 3)",8930,43,207.674418605,30.8598035812,0.817667
0074.png,0074_quality_100.webp,"(1512, 2016, 3)",8930,990,9.0202020202,46.8694120515,0.997175
0074.png,0074_quality_90.webp,"(1512, 2016, 3)",8930,508,17.5787401575,42.5844741393,0.993302
0074.png,0074_quality_80.webp,"(1512, 2016, 3)",8930,317,28.1703470032,38.9981772165,0.986167
0074.png,0074_quality_70.webp,"(1512, 2016, 3)",8930,256,34.8828125,37.3184875463,0.980792
0074.png,0074_quality_60.webp,"(1512, 2016, 3)",8930,230,38.8260869565,36.3858492149,0.976817
0074.png,0074_quality_50.webp,"(1512, 2016, 3)",8930,208,42.9326923077,35.5224040657,0.972227
0074.png,0074_quality_40.webp,"(1512, 2016, 3)",8930,189,47.2486772487,34.9798372752,0.969387
0074.png,0074_quality_30.webp,"(1512, 2016, 3)",8930,165,54.1212121212,33.7270456591,0.960264
0074.png,0074_quality_20.webp,"(1512, 2016, 3)",8930,139,64.2446043165,32.5059336526,0.94876
0074.png,0074_quality_10.webp,"(1512, 2016, 3)",8930,114,78.3333333333,30.890364915,0.926543
0075.png,0075_quality_100.webp,"(1512, 2016, 3)",8930,899,9.93325917686,45.3636333634,0.994214
0075.png,0075_quality_90.webp,"(1512, 2016, 3)",8930,326,27.3926380368,41.2184458499,0.987096
0075.png,0075_quality_80.webp,"(1512, 2016, 3)",8930,147,60.7482993197,38.6850732314,0.981016
0075.png,0075_quality_70.webp,"(1512, 2016, 3)",8930,101,88.4158415842,37.4955607641,0.976794
0075.png,0075_quality_60.webp,"(1512, 2016, 3)",8930,85,105.058823529,36.8364779088,0.973693
0075.png,0075_quality_50.webp,"(1512, 2016, 3)",8930,73,122.328767123,36.1560291022,0.968484
0075.png,0075_quality_40.webp,"(1512, 2016, 3)",8930,63,141.746031746,35.4050947018,0.962678
0075.png,0075_quality_30.webp,"(1512, 2016, 3)",8930,52,171.730769231,34.6141047106,0.956773
0075.png,0075_quality_20.webp,"(1512, 2016, 3)",8930,43,207.674418605,33.5448587638,0.941952
0075.png,0075_quality_10.webp,"(1512, 2016, 3)",8930,34,262.647058824,32.3284524258,0.922013
0076.png,0076_quality_100.webp,"(1512, 2016, 3)",8930,615,14.5203252033,47.0604330508,0.996905
0076.png,0076_quality_90.webp,"(1512, 2016, 3)",8930,153,58.3660130719,43.315335558,0.993108
0076.png,0076_quality_80.webp,"(1512, 2016, 3)",8930,61,146.393442623,41.5233613022,0.990303
0076.png,0076_quality_70.webp,"(1512, 2016, 3)",8930,44,202.954545455,40.5489252518,0.988516
0076.png,0076_quality_60.webp,"(1512, 2016, 3)",8930,38,235.0,39.8786038549,0.98686
0076.png,0076_quality_50.webp,"(1512, 2016, 3)",8930,33,270.606060606,39.1999980243,0.984713
0076.png,0076_quality_40.webp,"(1512, 2016, 3)",8930,29,307.931034483,38.3117477433,0.981978
0076.png,0076_quality_30.webp,"(1512, 2016, 3)",8930,26,343.461538462,37.3312812162,0.977904
0076.png,0076_quality_20.webp,"(1512, 2016, 3)",8930,22,405.909090909,36.0442356769,0.971115
0076.png,0076_quality_10.webp,"(1512, 2016, 3)",8930,18,496.111111111,34.5503542254,0.959861
0077.png,0077_quality_100.webp,"(1134, 2016, 3)",6697,724,9.25,47.0117476217,0.995297
0077.png,0077_quality_90.webp,"(1134, 2016, 3)",6697,288,23.2534722222,41.8911663375,0.986375
0077.png,0077_quality_80.webp,"(1134, 2016, 3)",6697,136,49.2426470588,38.9254988588,0.97505
0077.png,0077_quality_70.webp,"(1134, 2016, 3)",6697,98,68.3367346939,37.8141984285,0.968146
0077.png,0077_quality_60.webp,"(1134, 2016, 3)",6697,81,82.6790123457,36.9248105274,0.961228
0077.png,0077_quality_50.webp,"(1134, 2016, 3)",6697,69,97.0579710145,36.2445601251,0.954649
0077.png,0077_quality_40.webp,"(1134, 2016, 3)",6697,59,113.508474576,35.5426485578,0.947234
0077.png,0077_quality_30.webp,"(1134, 2016, 3)",6697,50,133.94,34.6736925791,0.935324
0077.png,0077_quality_20.webp,"(1134, 2016, 3)",6697,39,171.717948718,33.6342735744,0.92077
0077.png,0077_quality_10.webp,"(1134, 2016, 3)",6697,30,223.233333333,32.3721698382,0.900319
0078.png,0078_quality_100.webp,"(1512, 2016, 3)",8930,999,8.93893893894,46.2942676647,0.994838
0078.png,0078_quality_90.webp,"(1512, 2016, 3)",8930,410,21.7804878049,41.8127054728,0.986147
0078.png,0078_quality_80.webp,"(1512, 2016, 3)",8930,225,39.6888888889,38.7998904112,0.975862
0078.png,0078_quality_70.webp,"(1512, 2016, 3)",8930,170,52.5294117647,37.1255500745,0.968
0078.png,0078_quality_60.webp,"(1512, 2016, 3)",8930,150,59.5333333333,36.3305556942,0.962607
0078.png,0078_quality_50.webp,"(1512, 2016, 3)",8930,134,66.6417910448,35.4047458001,0.95563
0078.png,0078_quality_40.webp,"(1512, 2016, 3)",8930,116,76.9827586207,34.3408539033,0.948314
0078.png,0078_quality_30.webp,"(1512, 2016, 3)",8930,97,92.0618556701,33.1403136208,0.937487
0078.png,0078_quality_20.webp,"(1512, 2016, 3)",8930,80,111.625,31.8869991293,0.922151
0078.png,0078_quality_10.webp,"(1512, 2016, 3)",8930,60,148.833333333,30.2564370243,0.896092
0079.png,0079_quality_100.webp,"(2016, 1512, 3)",8930,1117,7.99462846911,46.6224238585,0.994596
0079.png,0079_quality_90.webp,"(2016, 1512, 3)",8930,492,18.1504065041,41.4600660194,0.98219
0079.png,0079_quality_80.webp,"(2016, 1512, 3)",8930,258,34.6124031008,38.1298564926,0.962562
0079.png,0079_quality_70.webp,"(2016, 1512, 3)",8930,173,51.6184971098,36.5469676934,0.94614
0079.png,0079_quality_60.webp,"(2016, 1512, 3)",8930,146,61.1643835616,35.8438699403,0.937312
0079.png,0079_quality_50.webp,"(2016, 1512, 3)",8930,117,76.3247863248,34.8854989509,0.921834
0079.png,0079_quality_40.webp,"(2016, 1512, 3)",8930,96,93.0208333333,34.2406905357,0.910563
0079.png,0079_quality_30.webp,"(2016, 1512, 3)",8930,75,119.066666667,33.377070433,0.894014
0079.png,0079_quality_20.webp,"(2016, 1512, 3)",8930,56,159.464285714,32.4063344518,0.870377
0079.png,0079_quality_10.webp,"(2016, 1512, 3)",8930,38,235.0,31.0847018559,0.834105
0080.png,0080_quality_100.webp,"(1225, 2048, 3)",7350,1377,5.33769063181,42.7020019736,0.992747
0080.png,0080_quality_90.webp,"(1225, 2048, 3)",7350,819,8.97435897436,39.1680923475,0.983965
0080.png,0080_quality_80.webp,"(1225, 2048, 3)",7350,541,13.5859519409,35.501086004,0.967955
0080.png,0080_quality_70.webp,"(1225, 2048, 3)",7350,418,17.5837320574,33.3050176492,0.950724
0080.png,0080_quality_60.webp,"(1225, 2048, 3)",7350,371,19.8113207547,32.4320028673,0.94084
0080.png,0080_quality_50.webp,"(1225, 2048, 3)",7350,328,22.4085365854,31.5649694684,0.930337
0080.png,0080_quality_40.webp,"(1225, 2048, 3)",7350,274,26.8248175182,30.4508800088,0.914926
0080.png,0080_quality_30.webp,"(1225, 2048, 3)",7350,222,33.1081081081,29.1796073015,0.894706
0080.png,0080_quality_20.webp,"(1225, 2048, 3)",7350,174,42.2413793103,27.9563804067,0.864694
0080.png,0080_quality_10.webp,"(1225, 2048, 3)",7350,122,60.2459016393,26.5439295462,0.818743
0081.png,0081_quality_100.webp,"(1512, 2016, 3)",8930,1202,7.42928452579,45.1963354911,0.991265
0081.png,0081_quality_90.webp,"(1512, 2016, 3)",8930,549,16.2659380692,40.7074391054,0.978643
0081.png,0081_quality_80.webp,"(1512, 2016, 3)",8930,309,28.8996763754,37.219572895,0.960329
0081.png,0081_quality_70.webp,"(1512, 2016, 3)",8930,231,38.658008658,35.5331145361,0.948568
0081.png,0081_quality_60.webp,"(1512, 2016, 3)",8930,202,44.2079207921,34.7845486823,0.941011
0081.png,0081_quality_50.webp,"(1512, 2016, 3)",8930,173,51.6184971098,33.9590216462,0.931307
0081.png,0081_quality_40.webp,"(1512, 2016, 3)",8930,145,61.5862068966,32.9876981948,0.914435
0081.png,0081_quality_30.webp,"(1512, 2016, 3)",8930,118,75.6779661017,31.9799000508,0.89849
0081.png,0081_quality_20.webp,"(1512, 2016, 3)",8930,93,96.0215053763,30.7935325609,0.865414
0081.png,0081_quality_10.webp,"(1512, 2016, 3)",8930,67,133.28358209,29.6114506557,0.829441
0083.png,0083_quality_100.webp,"(2016, 1512, 3)",8930,704,12.6846590909,47.0002131272,0.985545
0083.png,0083_quality_90.webp,"(2016, 1512, 3)",8930,203,43.9901477833,43.0301396014,0.964187
0083.png,0083_quality_80.webp,"(2016, 1512, 3)",8930,67,133.28358209,40.5527149113,0.943022
0083.png,0083_quality_70.webp,"(2016, 1512, 3)",8930,45,198.444444444,39.4730369318,0.93288
0083.png,0083_quality_60.webp,"(2016, 1512, 3)",8930,38,235.0,38.9846043305,0.926706
0083.png,0083_quality_50.webp,"(2016, 1512, 3)",8930,34,262.647058824,38.0381883237,0.906169
0083.png,0083_quality_40.webp,"(2016, 1512, 3)",8930,29,307.931034483,37.2016043176,0.891388
0083.png,0083_quality_30.webp,"(2016, 1512, 3)",8930,25,357.2,36.1987040296,0.872185
0083.png,0083_quality_20.webp,"(2016, 1512, 3)",8930,21,425.238095238,35.5399959895,0.858788
0083.png,0083_quality_10.webp,"(2016, 1512, 3)",8930,17,525.294117647,33.9215999097,0.812429
0084.png,0084_quality_100.webp,"(1512, 2016, 3)",8930,718,12.4373259053,46.3457294321,0.993183
0084.png,0084_quality_90.webp,"(1512, 2016, 3)",8930,239,37.3640167364,42.6410284401,0.986866
0084.png,0084_quality_80.webp,"(1512, 2016, 3)",8930,108,82.6851851852,40.3311880012,0.980406
0084.png,0084_quality_70.webp,"(1512, 2016, 3)",8930,81,110.24691358,39.1069963287,0.975859
0084.png,0084_quality_60.webp,"(1512, 2016, 3)",8930,71,125.774647887,38.6370354289,0.973701
0084.png,0084_quality_50.webp,"(1512, 2016, 3)",8930,63,141.746031746,37.9791095841,0.969732
0084.png,0084_quality_40.webp,"(1512, 2016, 3)",8930,55,162.363636364,37.1369537574,0.962535
0084.png,0084_quality_30.webp,"(1512, 2016, 3)",8930,48,186.041666667,36.2163073339,0.953965
0084.png,0084_quality_20.webp,"(1512, 2016, 3)",8930,41,217.804878049,35.0036663378,0.936351
0084.png,0084_quality_10.webp,"(1512, 2016, 3)",8930,33,270.606060606,33.8551621797,0.920047
0085.png,0085_quality_100.webp,"(2016, 1512, 3)",8930,969,9.21568627451,46.6315989312,0.998157
0085.png,0085_quality_90.webp,"(2016, 1512, 3)",8930,469,19.0405117271,41.9831677921,0.995486
0085.png,0085_quality_80.webp,"(2016, 1512, 3)",8930,289,30.8996539792,38.7872967019,0.991277
0085.png,0085_quality_70.webp,"(2016, 1512, 3)",8930,226,39.5132743363,37.4400324485,0.988875
0085.png,0085_quality_60.webp,"(2016, 1512, 3)",8930,201,44.4278606965,36.7434981185,0.987244
0085.png,0085_quality_50.webp,"(2016, 1512, 3)",8930,179,49.8882681564,35.7924667059,0.984477
0085.png,0085_quality_40.webp,"(2016, 1512, 3)",8930,158,56.5189873418,35.1583769204,0.982427
0085.png,0085_quality_30.webp,"(2016, 1512, 3)",8930,135,66.1481481481,34.2226719337,0.978858
0085.png,0085_quality_20.webp,"(2016, 1512, 3)",8930,111,80.4504504505,33.0256851665,0.972691
0085.png,0085_quality_10.webp,"(2016, 1512, 3)",8930,88,101.477272727,31.4542932585,0.962155
0087.png,0087_quality_100.webp,"(1512, 2016, 3)",8930,898,9.94432071269,46.4055797255,0.995658
0087.png,0087_quality_90.webp,"(1512, 2016, 3)",8930,340,26.2647058824,42.1265202059,0.99061
0087.png,0087_quality_80.webp,"(1512, 2016, 3)",8930,182,49.0659340659,39.4192366178,0.98537
0087.png,0087_quality_70.webp,"(1512, 2016, 3)",8930,132,67.6515151515,37.9289385276,0.981089
0087.png,0087_quality_60.webp,"(1512, 2016, 3)",8930,115,77.652173913,37.1484211563,0.978179
0087.png,0087_quality_50.webp,"(1512, 2016, 3)",8930,100,89.3,36.4005952731,0.973976
0087.png,0087_quality_40.webp,"(1512, 2016, 3)",8930,86,103.837209302,35.4390480231,0.967971
0087.png,0087_quality_30.webp,"(1512, 2016, 3)",8930,71,125.774647887,34.5094941311,0.962426
0087.png,0087_quality_20.webp,"(1512, 2016, 3)",8930,58,153.965517241,33.2708089779,0.949197
0087.png,0087_quality_10.webp,"(1512, 2016, 3)",8930,44,202.954545455,31.8621792539,0.930893
0089.png,0089_quality_100.webp,"(2016, 1512, 3)",8930,832,10.7331730769,46.684671186,0.991386
0089.png,0089_quality_90.webp,"(2016, 1512, 3)",8930,312,28.6217948718,42.6839767148,0.983424
0089.png,0089_quality_80.webp,"(2016, 1512, 3)",8930,162,55.1234567901,39.6254272685,0.973463
0089.png,0089_quality_70.webp,"(2016, 1512, 3)",8930,119,75.0420168067,38.1115923861,0.967112
0089.png,0089_quality_60.webp,"(2016, 1512, 3)",8930,105,85.0476190476,37.3724344815,0.963728
0089.png,0089_quality_50.webp,"(2016, 1512, 3)",8930,92,97.0652173913,36.5521419646,0.956112
0089.png,0089_quality_40.webp,"(2016, 1512, 3)",8930,79,113.037974684,35.5419205715,0.946325
0089.png,0089_quality_30.webp,"(2016, 1512, 3)",8930,64,139.53125,34.4869962054,0.937341
0089.png,0089_quality_20.webp,"(2016, 1512, 3)",8930,51,175.098039216,32.9725734249,0.903564
0089.png,0089_quality_10.webp,"(2016, 1512, 3)",8930,39,228.974358974,31.2956161818,0.85537
20170611_192705.png,20170611_192705_quality_100.webp,"(1512, 2016, 3)",8930,1625,5.49538461538,40.0403679074,0.991519
20170611_192705.png,20170611_192705_quality_90.webp,"(1512, 2016, 3)",8930,917,9.73827699019,37.9725100852,0.982675
20170611_192705.png,20170611_192705_quality_80.webp,"(1512, 2016, 3)",8930,585,15.264957265,35.2032599272,0.96723
20170611_192705.png,20170611_192705_quality_70.webp,"(1512, 2016, 3)",8930,458,19.4978165939,33.5144248281,0.954766
20170611_192705.png,20170611_192705_quality_60.webp,"(1512, 2016, 3)",8930,419,21.3126491647,32.8219611952,0.949622
20170611_192705.png,20170611_192705_quality_50.webp,"(1512, 2016, 3)",8930,371,24.0700808625,32.0243027617,0.941742
20170611_192705.png,20170611_192705_quality_40.webp,"(1512, 2016, 3)",8930,324,27.5617283951,31.0627528009,0.933277
20170611_192705.png,20170611_192705_quality_30.webp,"(1512, 2016, 3)",8930,269,33.1970260223,29.8138355241,0.917906
20170611_192705.png,20170611_192705_quality_20.webp,"(1512, 2016, 3)",8930,219,40.7762557078,28.6014732962,0.899127
20170611_192705.png,20170611_192705_quality_10.webp,"(1512, 2016, 3)",8930,165,54.1212121212,27.0632941073,0.866023
20170704_121542-01.png,20170704_121542-01_quality_100.webp,"(1512, 2016, 3)",8930,1926,4.63655244029,38.323970077,0.997321
20170704_121542-01.png,20170704_121542-01_quality_90.webp,"(1512, 2016, 3)",8930,1102,8.10344827586,36.1708490995,0.994755
20170704_121542-01.png,20170704_121542-01_quality_80.webp,"(1512, 2016, 3)",8930,675,13.2296296296,33.4077934168,0.989287
20170704_121542-01.png,20170704_121542-01_quality_70.webp,"(1512, 2016, 3)",8930,523,17.0745697897,32.0064434879,0.985049
20170704_121542-01.png,20170704_121542-01_quality_60.webp,"(1512, 2016, 3)",8930,452,19.7566371681,31.2689635439,0.982214
20170704_121542-01.png,20170704_121542-01_quality_50.webp,"(1512, 2016, 3)",8930,397,22.4937027708,30.6424894529,0.979527
20170704_121542-01.png,20170704_121542-01_quality_40.webp,"(1512, 2016, 3)",8930,339,26.3421828909,29.9005557419,0.976078
20170704_121542-01.png,20170704_121542-01_quality_30.webp,"(1512, 2016, 3)",8930,286,31.2237762238,29.0567283841,0.97133
20170704_121542-01.png,20170704_121542-01_quality_20.webp,"(1512, 2016, 3)",8930,229,38.9956331878,28.0895488296,0.964742
20170704_121542-01.png,20170704_121542-01_quality_10.webp,"(1512, 2016, 3)",8930,172,51.9186046512,26.8581308774,0.954262
20170711_120841-03.png,20170711_120841-03_quality_100.webp,"(1512, 2016, 3)",8930,1665,5.36336336336,42.5231715001,0.996168
20170711_120841-03.png,20170711_120841-03_quality_90.webp,"(1512, 2016, 3)",8930,944,9.45974576271,39.1067336832,0.991276
20170711_120841-03.png,20170711_120841-03_quality_80.webp,"(1512, 2016, 3)",8930,605,14.7603305785,35.5966826143,0.982036
20170711_120841-03.png,20170711_120841-03_quality_70.webp,"(1512, 2016, 3)",8930,481,18.5654885655,33.6393755728,0.974514
20170711_120841-03.png,20170711_120841-03_quality_60.webp,"(1512, 2016, 3)",8930,441,20.2494331066,32.8802833364,0.970595
20170711_120841-03.png,20170711_120841-03_quality_50.webp,"(1512, 2016, 3)",8930,397,22.4937027708,32.0482843881,0.965734
20170711_120841-03.png,20170711_120841-03_quality_40.webp,"(1512, 2016, 3)",8930,348,25.6609195402,30.9768845188,0.958231
20170711_120841-03.png,20170711_120841-03_quality_30.webp,"(1512, 2016, 3)",8930,292,30.5821917808,29.6646237992,0.946613
20170711_120841-03.png,20170711_120841-03_quality_20.webp,"(1512, 2016, 3)",8930,240,37.2083333333,28.2984365425,0.930305
20170711_120841-03.png,20170711_120841-03_quality_10.webp,"(1512, 2016, 3)",8930,184,48.5326086957,26.6909593566,0.90205
20170719_134205.png,20170719_134205_quality_100.webp,"(2016, 1512, 3)",8930,1837,4.86118671747,42.1140204461,0.995767
20170719_134205.png,20170719_134205_quality_90.webp,"(2016, 1512, 3)",8930,1104,8.08876811594,38.9680502143,0.990486
20170719_134205.png,20170719_134205_quality_80.webp,"(2016, 1512, 3)",8930,739,12.0838971583,35.3375940506,0.980169
20170719_134205.png,20170719_134205_quality_70.webp,"(2016, 1512, 3)",8930,587,15.2129471891,33.1825072373,0.970332
20170719_134205.png,20170719_134205_quality_60.webp,"(2016, 1512, 3)",8930,533,16.7542213884,32.3147586049,0.965285
20170719_134205.png,20170719_134205_quality_50.webp,"(2016, 1512, 3)",8930,476,18.7605042017,31.3834165821,0.958951
20170719_134205.png,20170719_134205_quality_40.webp,"(2016, 1512, 3)",8930,410,21.7804878049,30.138353058,0.948926
20170719_134205.png,20170719_134205_quality_30.webp,"(2016, 1512, 3)",8930,339,26.3421828909,28.6512780668,0.933421
20170719_134205.png,20170719_134205_quality_20.webp,"(2016, 1512, 3)",8930,276,32.3550724638,27.2930297947,0.911531
20170719_134205.png,20170719_134205_quality_10.webp,"(2016, 1512, 3)",8930,199,44.8743718593,25.5316636988,0.86753
20170720_160628.png,20170720_160628_quality_100.webp,"(1512, 2016, 3)",8930,1172,7.61945392491,45.4769667137,0.99334
20170720_160628.png,20170720_160628_quality_90.webp,"(1512, 2016, 3)",8930,557,16.0323159785,41.1169708795,0.981511
20170720_160628.png,20170720_160628_quality_80.webp,"(1512, 2016, 3)",8930,315,28.3492063492,37.6657812174,0.964106
20170720_160628.png,20170720_160628_quality_70.webp,"(1512, 2016, 3)",8930,237,37.6793248945,36.1419752307,0.953297
20170720_160628.png,20170720_160628_quality_60.webp,"(1512, 2016, 3)",8930,207,43.1400966184,35.2792223433,0.945099
20170720_160628.png,20170720_160628_quality_50.webp,"(1512, 2016, 3)",8930,183,48.7978142077,34.4200735228,0.938356
20170720_160628.png,20170720_160628_quality_40.webp,"(1512, 2016, 3)",8930,160,55.8125,33.6818080352,0.925385
20170720_160628.png,20170720_160628_quality_30.webp,"(1512, 2016, 3)",8930,135,66.1481481481,32.7453733849,0.912369
20170720_160628.png,20170720_160628_quality_20.webp,"(1512, 2016, 3)",8930,109,81.9266055046,31.4232640295,0.885196
20170720_160628.png,20170720_160628_quality_10.webp,"(1512, 2016, 3)",8930,85,105.058823529,30.1333862785,0.855056
20170720_175742.png,20170720_175742_quality_100.webp,"(2016, 1512, 3)",8930,791,11.2895069532,46.226079126,0.994593
20170720_175742.png,20170720_175742_quality_90.webp,"(2016, 1512, 3)",8930,256,34.8828125,42.1766942026,0.98719
20170720_175742.png,20170720_175742_quality_80.webp,"(2016, 1512, 3)",8930,125,71.44,39.7770407785,0.97946
20170720_175742.png,20170720_175742_quality_70.webp,"(2016, 1512, 3)",8930,94,95.0,38.5665314966,0.974929
20170720_175742.png,20170720_175742_quality_60.webp,"(2016, 1512, 3)",8930,82,108.902439024,37.9328935796,0.971887
20170720_175742.png,20170720_175742_quality_50.webp,"(2016, 1512, 3)",8930,73,122.328767123,37.3685935276,0.969367
20170720_175742.png,20170720_175742_quality_40.webp,"(2016, 1512, 3)",8930,63,141.746031746,36.3511206173,0.96058
20170720_175742.png,20170720_175742_quality_30.webp,"(2016, 1512, 3)",8930,54,165.37037037,35.5355974756,0.955666
20170720_175742.png,20170720_175742_quality_20.webp,"(2016, 1512, 3)",8930,45,198.444444444,34.2922685134,0.940873
20170720_175742.png,20170720_175742_quality_10.webp,"(2016, 1512, 3)",8930,36,248.055555556,32.9315284624,0.920257
20170721_185715.png,20170721_185715_quality_100.webp,"(2016, 1512, 3)",8930,1211,7.37407101569,46.2879260845,0.995144
20170721_185715.png,20170721_185715_quality_90.webp,"(2016, 1512, 3)",8930,633,14.1074249605,41.7610845317,0.988976
20170721_185715.png,20170721_185715_quality_80.webp,"(2016, 1512, 3)",8930,376,23.75,37.8379151329,0.975751
20170721_185715.png,20170721_185715_quality_70.webp,"(2016, 1512, 3)",8930,290,30.7931034483,36.0296161195,0.966005
20170721_185715.png,20170721_185715_quality_60.webp,"(2016, 1512, 3)",8930,257,34.7470817121,35.3693222489,0.961431
20170721_185715.png,20170721_185715_quality_50.webp,"(2016, 1512, 3)",8930,227,39.3392070485,34.5828690285,0.955261
20170721_185715.png,20170721_185715_quality_40.webp,"(2016, 1512, 3)",8930,199,44.8743718593,33.6326034465,0.943038
20170721_185715.png,20170721_185715_quality_30.webp,"(2016, 1512, 3)",8930,168,53.1547619048,32.6546718815,0.932856
20170721_185715.png,20170721_185715_quality_20.webp,"(2016, 1512, 3)",8930,135,66.1481481481,31.3222364853,0.910687
20170721_185715.png,20170721_185715_quality_10.webp,"(2016, 1512, 3)",8930,103,86.6990291262,29.9238078303,0.887165
20170726_082631.png,20170726_082631_quality_100.webp,"(980, 2016, 3)",5788,1503,3.85096473719,40.4631843039,0.997396
20170726_082631.png,20170726_082631_quality_90.webp,"(980, 2016, 3)",5788,974,5.94250513347,37.6184442228,0.994373
20170726_082631.png,20170726_082631_quality_80.webp,"(980, 2016, 3)",5788,720,8.03888888889,34.3856550482,0.987408
20170726_082631.png,20170726_082631_quality_70.webp,"(980, 2016, 3)",5788,592,9.77702702703,32.2363694902,0.979539
20170726_082631.png,20170726_082631_quality_60.webp,"(980, 2016, 3)",5788,544,10.6397058824,31.3382663311,0.975011
20170726_082631.png,20170726_082631_quality_50.webp,"(980, 2016, 3)",5788,494,11.7165991903,30.3689478363,0.969121
20170726_082631.png,20170726_082631_quality_40.webp,"(980, 2016, 3)",5788,446,12.9775784753,29.4122288647,0.961879
20170726_082631.png,20170726_082631_quality_30.webp,"(980, 2016, 3)",5788,380,15.2315789474,27.9201676845,0.949228
20170726_082631.png,20170726_082631_quality_20.webp,"(980, 2016, 3)",5788,314,18.4331210191,26.3392066624,0.929949
20170726_082631.png,20170726_082631_quality_10.webp,"(980, 2016, 3)",5788,236,24.5254237288,24.5230945215,0.896019
20170726_100032.png,20170726_100032_quality_100.webp,"(980, 2016, 3)",5788,1387,4.17303532805,39.5853074213,0.996737
20170726_100032.png,20170726_100032_quality_90.webp,"(980, 2016, 3)",5788,863,6.70683661645,37.2194097066,0.993045
20170726_100032.png,20170726_100032_quality_80.webp,"(980, 2016, 3)",5788,604,9.58278145695,34.1135200888,0.985707
20170726_100032.png,20170726_100032_quality_70.webp,"(980, 2016, 3)",5788,497,11.6458752515,32.3375421123,0.978781
20170726_100032.png,20170726_100032_quality_60.webp,"(980, 2016, 3)",5788,450,12.8622222222,31.4192491917,0.974665
20170726_100032.png,20170726_100032_quality_50.webp,"(980, 2016, 3)",5788,407,14.2211302211,30.5147355399,0.969707
20170726_100032.png,20170726_100032_quality_40.webp,"(980, 2016, 3)",5788,364,15.9010989011,29.6020295925,0.963806
20170726_100032.png,20170726_100032_quality_30.webp,"(980, 2016, 3)",5788,305,18.9770491803,28.1067695282,0.953409
20170726_100032.png,20170726_100032_quality_20.webp,"(980, 2016, 3)",5788,250,23.152,26.6623079217,0.938994
20170726_100032.png,20170726_100032_quality_10.webp,"(980, 2016, 3)",5788,185,31.2864864865,24.924922376,0.912494
20170726_100627.png,20170726_100627_quality_100.webp,"(980, 2016, 3)",5788,751,7.70705725699,45.3474779349,0.991854
20170726_100627.png,20170726_100627_quality_90.webp,"(980, 2016, 3)",5788,354,16.3502824859,41.309104054,0.979356
20170726_100627.png,20170726_100627_quality_80.webp,"(980, 2016, 3)",5788,200,28.94,37.9593813096,0.961525
20170726_100627.png,20170726_100627_quality_70.webp,"(980, 2016, 3)",5788,154,37.5844155844,36.366093861,0.952452
20170726_100627.png,20170726_100627_quality_60.webp,"(980, 2016, 3)",5788,136,42.5588235294,35.5572953389,0.945755
20170726_100627.png,20170726_100627_quality_50.webp,"(980, 2016, 3)",5788,121,47.8347107438,34.8343213948,0.939557
20170726_100627.png,20170726_100627_quality_40.webp,"(980, 2016, 3)",5788,106,54.6037735849,33.7945526688,0.925105
20170726_100627.png,20170726_100627_quality_30.webp,"(980, 2016, 3)",5788,90,64.3111111111,32.6808191599,0.912016
